25.0,24.910301073171809
22.0,24.165528034946
24.0,25.606877242729748
25.0,26.515272186628284
26.0,25.49893607143731
30.0,27.898885325219013
29.0,29.10607076271733
29.0,27.322829082344455
29.0,26.277955368293515
29.0,26.864162920896174
18.0,28.102121938007723
27.0,21.734212871572545
23.0,24.399199561622162
28.0,25.4808933379629
20.0,26.250319272036439
27.0,23.997533274418398
30.0,27.701819261297786
29.0,26.142814093881849
29.0,28.047166941609987
24.0,26.847338683221579
30.0,27.615846207271385
29.0,27.039970892693546
23.0,23.65265273629868
27.0,26.742393181554146
27.0,23.685427301838736
29.0,27.416651606333449
29.0,27.718274800472944
30.0,26.675756674596119
23.0,24.228421301225374
30.0,28.212154421712
24.0,26.201074525259429
29.0,28.15747048434433
25.0,22.99341293436407
30.0,29.1141037910905
30.0,26.584479708669161
30.0,29.093642757127494
28.0,25.967254496896228
29.0,29.310806101911115
29.0,24.691847098048022
29.0,26.091130252595754
24.0,26.755780224249804
30.0,27.618733389386936
28.0,27.186864048741992
5.0,23.219458166041541
25.0,24.471594114730628
20.0,25.754143002346169
28.0,27.805383017811458
15.0,27.523957902274297
25.0,27.191111153235713
28.0,26.433824151444067
30.0,27.83931048717681
28.0,26.993037007178824
13.0,24.47681903662928
30.0,26.769006313454277
25.0,25.916361592857594
29.0,25.019093725948046
29.0,22.788364486263127
17.0,24.74579151953796
21.0,27.681860007425087
28.0,27.061572102854534
26.0,26.856393454911295
26.0,25.892927622410745
26.0,25.934700655274938
28.0,25.114829204166558
30.0,27.758090041378065
26.0,28.182933469065226
23.0,24.430382019852267
30.0,27.156054767986394
22.0,24.921627579163864
28.0,24.400397130311408
30.0,28.310173214672041
30.0,27.284924402507698
29.0,25.584669464387414
30.0,28.241703881946265
29.0,26.300930828229166
28.0,26.090385252184308
18.0,21.83045189082064
27.0,26.675096142564819
30.0,26.933908720000613
20.0,23.613051102433793
30.0,27.426338815492475
29.0,27.716497269431041
22.0,24.622645503489359
30.0,25.760761465699733
22.0,23.417122367820696
28.0,23.423167339156439
29.0,26.51494685629676
26.0,28.45804475176082
30.0,28.358164349960997
24.0,23.244678497385983
27.0,26.239582655187636
27.0,27.458119775587065
30.0,22.299938339289767
30.0,25.97757573586485
28.0,27.342365649453168
29.0,27.812174621046026
30.0,28.745776827707218
21.0,25.517666093581539
29.0,25.390654090518801
25.0,26.39181395991363
21.0,25.631077799755801
30.0,24.884241472646899
29.0,26.176552396189848
26.0,26.98135021585809
26.0,27.898977042100217
28.0,28.482634058067813
16.0,24.464410205837567
19.0,23.953084038844167
21.0,25.230951985278665
20.0,24.717229405413168
28.0,27.002859570926084
30.0,25.739200481197543
22.0,26.275684707542588
30.0,25.651205176225886
25.0,27.68084336275647
30.0,27.90612630582029
27.0,26.758228595890639
23.0,23.420951116078975
29.0,26.349662725558549
30.0,29.056839958036313
28.0,28.875105044573573
30.0,28.415327960230332
25.0,26.315445387861224
20.0,28.091394288270656
30.0,27.515173145524273
29.0,27.883546468859862
24.0,26.362722059403296
29.0,26.620651512133822
30.0,24.341957125824162
30.0,28.123664727076935
29.0,26.622123867464126
28.0,28.686907217046514
30.0,27.814615540410113
30.0,27.413495258055882
28.0,25.395172627606996
21.0,26.758943239693799
25.0,28.267787365436828
27.0,27.582470360576078
28.0,25.758178217577452
30.0,27.455013799091624
28.0,27.656104027173928
21.0,27.284255553727977
27.0,25.626758544642083
27.0,26.753004678134335
15.0,23.892620431438004
28.0,27.199906291337406
24.0,26.007856801709405
30.0,26.848161917959864
30.0,27.50963905064787
10.0,24.481367040224768
30.0,26.920541238703578
25.0,25.055604289282449
21.0,25.20522640644807
30.0,26.834819360079923
28.0,27.999834021711216
25.0,26.611073734493932
20.0,24.079870514593722
26.0,27.495485176040695
22.0,25.918689351746057
20.0,24.878941109505217
29.0,27.86558520233114
29.0,28.48049962163817
30.0,27.987991160560256
29.0,27.310192014395398
24.0,25.476955143544181
28.0,28.025256934277358
14.0,25.578098646649885
28.0,27.168470636032588
23.0,25.07414811300519
28.0,27.062606328570308
28.0,26.396324009192249
28.0,26.009415394676939
28.0,26.730023844733022
28.0,23.957880205347088
30.0,27.625326809709943
28.0,26.043871626252912
30.0,26.479915472441249
30.0,27.139665920914666
22.0,26.847381567627373
30.0,29.33738363129801
29.0,24.878813455935266
28.0,26.588024498226694
29.0,25.558606258670284
24.0,25.695157696742257
27.0,26.846433672498595
22.0,26.838814205579752
29.0,27.307575869260415
27.0,26.873943544011354
26.0,27.187071128785941
30.0,27.08695517603979
30.0,29.727434610235065
19.0,24.155198132004898
22.0,25.397839834144754
22.0,25.490866060789998
24.0,26.348446629264753
30.0,27.79921384444463
26.0,27.578036622037057
30.0,27.732046905559088
24.0,28.541500901085833
23.0,26.615431963240091
